"date","site_name","GPP","ER","depth","temp.water","day.length","discharge","shortwave","velocity","discharge_log","depth_log","velocity_log","year"
"2014-11-07","nwis_11462500",0.79224212053302,-1.74051639745161,0.328996198474247,14.9447916666667,9.75,1.68514736365625,145.578458333333,0.479546324220893,0.521853016156073,-1.11170908307305,-0.734914779896686,2014
"2014-11-08","nwis_11462500",0.841435268339974,-1.83574237542199,0.337159548033904,14.7208333333333,9.75,1.79546508009375,144.322166666667,0.492200706214574,0.585264085925535,-1.087199024363,-0.708868706213992,2014
"2014-11-09","nwis_11462500",0.807507964028711,-1.71428517422873,0.337520238629452,14.8229166666667,9.75,1.80047952175,141.869958333333,0.492760457741354,0.588053030395903,-1.08612980415797,-0.707732109955128,2014
"2014-11-10","nwis_11462500",0.822538740520297,-1.91684506864984,0.34021804047632,14.7979166666667,9.75,1.83794035059375,144.347834166667,0.496946934788065,0.608645569975832,-1.07816857139544,-0.699272029636114,2014
"2014-11-11","nwis_11462500",0.652458297812846,-1.68466689085127,0.340386831017885,14.84375,9.75,1.84030008784375,123.919458333333,0.497208935985631,0.609928649542397,-1.07767256981774,-0.698744946889164,2014
"2014-11-12","nwis_11462500",0.976598518443727,-1.9692545546232,0.338890146293231,15.028125,9.75,1.81965238690625,128.364166666667,0.494886966178693,0.598645486641249,-1.08207927635031,-0.703425893643697,2014
"2014-11-13","nwis_11462500",0.883284983254661,-2.3929323794192,0.344155319842486,15.1145833333333,9.75,1.8966388146875,116.918916666667,0.501649096804081,0.640083274663275,-1.06666221233922,-0.689854414062488,2014
"2014-11-15","nwis_11462500",0.709799770155644,-1.71276981736204,0.318306598413303,13.96875,9.75,1.546807767375,115.888041666667,0.463004174332557,0.436193302315201,-1.14474021473835,-0.770019209099489,2014
"2014-11-16","nwis_11462500",0.741210402507037,-1.50443602534801,0.313747410995423,13.1135416666667,9.25,1.48987910621875,117.968083333333,0.455958737385915,0.398694979899663,-1.15916704037761,-0.785352961750837,2014
"2014-11-17","nwis_11462500",0.546765930723257,-1.4247682007456,0.311260555542293,12.04375,9.25,1.459497489125,130.950625,0.452119036811654,0.378092190943989,-1.16712491838937,-0.793809778043956,2014
"2014-11-18","nwis_11462500",0.789368922617315,-1.40697496463975,0.312033106961599,11.63125,9.25,1.468936438125,117.339541666667,0.453311859216939,0.384538627450309,-1.16464598474573,-0.791174959416513,2014
"2014-11-19","nwis_11462500",0.463505712080085,-1.55236648477596,0.320771814516694,12.4895833333333,9.25,1.57836925309375,51.4017083333333,0.466817507653218,0.456392195742915,-1.13702526683506,-0.761816873589214,2014
"2014-11-20","nwis_11462500",0.338052314224704,-1.92270796735311,0.34650780160964,13.2166666666667,9.25,1.94353859253125,66.3425416666667,0.50678467435771,0.66451032834543,-1.05984994513771,-0.679669071012696,2014
"2014-11-21","nwis_11462500",0.608475795829851,-1.86695309702511,0.337958264978937,13.478125,9.25,1.808738602125,60.64475,0.493449897604925,0.592629697423315,-1.08483286751663,-0.706333949872654,2014
"2014-11-22","nwis_11462500",0.433499647859175,-2.71309100744352,0.518652407033257,13.5572916666667,9.25,6.101100659875,92.0030833333333,0.779364049900175,1.80846919094772,-0.656521356156317,-0.249277012493946,2014
"2014-11-23","nwis_11462500",0.188164585373523,-1.77917657136111,0.434319550055843,12.0416666666667,9.25,3.5331165975625,101.987,0.644405698162129,1.26218037025602,-0.833974725359315,-0.439426785132862,2014
"2014-11-24","nwis_11462500",0.340526566278737,-1.87045962121281,0.349015192119692,11.4552083333333,9.25,1.9680208665,123.851208333333,0.510632071767133,0.677028401470193,-1.05263982729821,-0.67210596422581,2014
"2014-11-25","nwis_11462500",0.395006251162799,-1.61469800520117,0.332627294191787,11.4510416666667,9.25,1.73440687875,105.830916666667,0.48517594081979,0.550665498324283,-1.10073265247609,-0.723243689250928,2014
"2014-11-26","nwis_11462500",0.416129474601938,-1.43607641905717,0.319107416564636,11.6072916666667,9.25,1.5568366506875,115.978375,0.464241841611216,0.44265597449488,-1.14222750383505,-0.767349652169827,2014
"2014-11-27","nwis_11462500",0.504851879221371,-1.39524246882306,0.320575581692786,11.7395833333333,9.25,1.57541958153125,117.713166666667,0.46651185554065,0.45452163777138,-1.13763720610913,-0.76247184521134,2014
"2014-11-28","nwis_11462500",0.361482774203369,-1.54199073702742,0.32046717334038,11.428125,9.25,1.57423971290625,82.3138333333333,0.466345154508704,0.453772433765555,-1.13797543114198,-0.762829244109402,2014
"2014-11-29","nwis_11462500",0.470202114260834,-1.63207336817676,0.33226622800801,12.646875,9.25,1.7349968130625,67.4724583333333,0.48464028885453,0.55100557654555,-1.10181873981854,-0.724348335684631,2014
"2014-11-30","nwis_11462500",0.424867864964849,-1.55159673389471,0.568013782195187,12.6489583333333,9.25,7.324624424,47.80475,0.85763215218377,1.99124188041456,-0.565609596127216,-0.153579998482439,2014
"2014-12-01","nwis_11462500",0.214190911938542,-2.14237582787011,0.470210197972121,12.5177083333333,9.25,4.313599693,49.5179583333333,0.701073322377278,1.46177275112554,-0.754575454527523,-0.355142800588201,2014
"2014-12-02","nwis_11462500",0.237770313898103,-1.89672197688029,0.422349884872759,12.9708333333333,9.25,3.2416890471875,44.2095833333333,0.625409623874851,1.17609450482928,-0.861921197395956,-0.469348445725579,2014
"2014-12-19","nwis_11462500",0.811489453044002,-0.995852969144894,1.3146433963533,12.2239583333333,9,62.2115229246875,75.7049583333333,2.09086810755007,4.13054023861127,0.273565447373001,0.737579342201759,2014
"2014-12-21","nwis_11462500",0.0536819519209611,-0.908302654889537,1.24630478066597,12.9395833333333,9,53.4568977271875,57.4414583333333,1.9751147471749,3.97887567923251,0.220182997729839,0.680626496500748,2014
"2014-12-23","nwis_11462500",0.236374848745309,-3.68280772194435,0.930970506804981,12.5729166666667,9,25.0329776494687,112.911708333333,1.44856065800676,3.220194061591,-0.0715276812562914,0.370570413779029,2014
"2014-12-25","nwis_11462500",0.22443980675465,-3.86905841120088,0.793077403750519,10.8375,9,16.5066570309063,115.402041666667,1.22163489325658,2.80376375595844,-0.231834453345873,0.200190038083919,2014
"2014-12-27","nwis_11462500",0.00143978072880485,-2.89439542925588,0.684275050401338,9.85208333333333,9,11.2509322408437,112.70475,1.04431031644907,2.42045099107002,-0.379395321718562,0.0433566832720272,2014
"2014-12-28","nwis_11462500",0.0536578651489243,-2.71227526406949,0.646655215120242,10.459375,9,9.71533322540625,115.032333333333,0.983398335518295,2.27370538233445,-0.435942024326617,-0.0167410165842387,2014
"2014-12-30","nwis_11462500",0.0621117829912767,-1.99783596468754,0.597374219862283,9.49479166666667,9,7.90895436053125,120.548583333333,0.903943534723385,2.06799558094676,-0.515211528027697,-0.100988382129943,2014
"2015-01-02","nwis_11462500",0.0126059815324726,-1.50237837324435,0.545105328041017,8.88854166666667,9,6.23767045321875,113.408208333333,0.820124296093385,1.8306067878736,-0.606776240531095,-0.198299369609328,2015
"2015-01-03","nwis_11462500",0.0240554822039625,-1.63298772458319,0.528909306940587,9.33020833333333,9,5.76867267478125,113.976208333333,0.794252570247865,1.75244201502426,-0.636938304278133,-0.23035376976867,2015
"2015-01-04","nwis_11462500",0.0272489410944035,-1.63250926893023,0.515171683707014,9.86770833333333,9,5.38816504321875,91.3348333333333,0.772346324282379,1.68420488970829,-0.663255067451254,-0.258322222967818,2015
"2015-01-05","nwis_11462500",0.061877074363782,-1.5924673794792,0.50195177622546,10.146875,9,5.036859160125,113.69825,0.751300018885498,1.61678270530946,-0.689251227200678,-0.285950214469929,2015
"2015-01-06","nwis_11462500",0.00819044566566379,-1.39025001389638,0.489408495839913,10.4510416666667,9,4.71711476275,114.939416666667,0.731363616275495,1.55119733361185,-0.714557768418659,-0.312844519820719,2015
"2015-01-07","nwis_11462500",0.0670735449947606,-1.38430508571202,0.479015925755693,10.4708333333333,9,4.4616732054375,117.534916666667,0.714869257093757,1.49552385384759,-0.736021434199719,-0.335655610220076,2015
"2015-01-08","nwis_11462500",0.119022628035425,-1.32624503922273,0.470224562087348,10.5458333333333,9.25,4.25254149165625,109.841,0.700934185373295,1.44751680224351,-0.754544906708922,-0.35534128312652,2015
"2015-01-09","nwis_11462500",0.129511091014192,-1.2638517244162,0.462050217550374,10.9791666666667,9.25,4.0634675445,73.75725,0.687991456566485,1.40203668409912,-0.772081697810899,-0.373978858907167,2015
"2015-01-10","nwis_11462500",0.210653212194532,-1.2339182306145,0.454415483754392,11.35625,9.25,3.8917966595625,56.6816666666667,0.675916572295181,1.35887091721443,-0.788743336992026,-0.391685624319803,2015
"2015-01-11","nwis_11462500",0.248295692434307,-1.10333468708483,0.445093877309853,11.3677083333333,9.75,3.68826932175,114.067166666667,0.661190865976269,1.30515732953292,-0.80947005881802,-0.413712727443649,2015
"2015-01-12","nwis_11462500",0.312305953847733,-1.18924553748802,0.437441859219673,11.3416666666667,9.25,3.5260373858125,108.167,0.649105801994532,1.26017468681581,-0.826811475227729,-0.432159552460814,2015
"2015-01-14","nwis_11462500",0.382713633221726,-0.87698166739885,0.424622642262815,10.615625,9.75,3.26440151821875,123.33275,0.628919445566078,1.1830764436964,-0.856554405032989,-0.463752097945549,2015
"2015-01-15","nwis_11462500",0.522686288334512,-0.964851218592956,0.418862515778996,10.6604166666667,9.75,3.1508391630625,101.926625,0.619856468020241,1.14766881833133,-0.870212537537133,-0.47826733093716,2015
"2015-01-16","nwis_11462500",0.567215648928232,-1.09929184501265,0.437384067904955,11.6385416666667,9.5,3.53046189315625,51.6711666666667,0.649042398299334,1.26142871030498,-0.826943595945715,-0.432257235753421,2015
"2015-01-17","nwis_11462500",0.865672403491563,-1.1504411076274,0.442655169477606,12.51875,9.5,3.6369450365625,68.2920416666667,0.657343905215517,1.29114405359,-0.81496421051681,-0.419547949631929,2015
"2015-01-18","nwis_11462500",0.879391203877207,-1.08111841801521,0.442060438483435,13.2354166666667,9.5,3.62691615325,67.5123333333333,0.656412840058813,1.28838274265004,-0.816308667602011,-0.420965358624778,2015
"2015-01-19","nwis_11462500",1.09089535081964,-1.21211757088501,0.478456141340288,12.7822916666667,10,4.45016948634375,116.307708333333,0.713986663085314,1.49294218227168,-0.737190730931024,-0.336890995969231,2015
"2015-01-20","nwis_11462500",1.08418282732439,-1.20541280541987,0.454944863108997,11.6885416666667,10,3.90448024728125,117.299375,0.676756011499804,1.36212467514538,-0.7875790473543,-0.390444467631274,2015
"2015-01-21","nwis_11462500",1.11022797895589,-1.22777145383526,0.440040300090687,10.9645833333333,10,3.580901276875,132.406458333333,0.653216115761827,1.2756145220451,-0.820888965148843,-0.425847246172682,2015
"2015-01-22","nwis_11462500",1.20129464633302,-1.3895189492284,0.428995213514038,10.9635416666667,10,3.3525966979375,115.215,0.635805429457329,1.20973517928868,-0.846309517426298,-0.452862690973905,2015
"2015-01-23","nwis_11462500",1.2380747625867,-1.29979342242788,0.419132161883789,11.228125,10,3.156148571875,132.177916666667,0.620280708819739,1.14935247788161,-0.869568986638095,-0.477583147245275,2015
"2015-01-24","nwis_11462500",1.29106264876752,-1.31256160152133,0.413236414968666,11.6375,10,3.0422912495625,133.678625,0.611011903650714,1.11261093204251,-0.883735416460395,-0.492638837756924,2015
"2015-01-25","nwis_11462500",1.36939599168132,-1.27565133288543,0.407801268281159,11.775,10,2.9396426791875,135.811625,0.602474714548005,1.07828803627296,-0.896975310789828,-0.506709582053168,2015
"2015-01-26","nwis_11462500",1.47557048417538,-1.36828610548714,0.402341884731796,11.71875,10,2.83876391175,135.606958333333,0.593906837158973,1.04336871508613,-0.910453092267083,-0.521032811719848,2015
"2015-01-27","nwis_11462500",1.38642474575167,-1.38288298168988,0.396793319912449,12.2260416666667,10.25,2.738475078625,94.588625,0.585206576509315,1.00740122482594,-0.92433973861119,-0.535790371845119,2015
"2015-01-28","nwis_11462500",1.40587081024545,-1.44170737004605,0.390589824889766,12.3989583333333,10.25,2.6287472965,128.63225,0.57548765677567,0.966507419598675,-0.94009731082826,-0.552537498877019,2015
"2015-01-29","nwis_11462500",1.3435521739426,-1.40116364846371,0.386855000310797,12.015625,10.25,2.56414948928125,138.661958333333,0.569641527129002,0.941626840510675,-0.949705332360511,-0.562748015767637,2015
"2015-01-30","nwis_11462500",1.31327839114215,-1.36869121038986,0.382582783327467,11.9239583333333,10.25,2.4912926016875,143.950083333333,0.562957932646156,0.912801692925499,-0.960810222132577,-0.57455037362319,2015
"2015-01-31","nwis_11462500",1.31531094302307,-1.37962152675151,0.379539819784023,11.696875,10.25,2.44026328365625,152.103041666667,0.558200569705524,0.892105936621793,-0.968795760683779,-0.583036937268605,2015
"2015-02-01","nwis_11462500",1.53887049090721,-1.37684988858286,0.375518220463815,11.7979166666667,10.25,2.3738956735,111.204,0.551917187986626,0.864532349771131,-0.979448285749261,-0.594357265722791,2015
"2015-02-02","nwis_11462500",1.38377360453919,-1.37576824748549,0.370574626112742,12.1135416666667,10.25,2.293664607,79.947875,0.544198358924696,0.830150803571885,-0.992700434520881,-0.608441468211415,2015
"2015-02-03","nwis_11462500",1.65942314044755,-1.49553398106989,0.368526780829472,12.8520833333333,9.75,2.26092325265625,102.168541666667,0.541002777741349,0.815773248737525,-0.998241894743879,-0.61433086569163,2015
"2015-02-04","nwis_11462500",1.6747647379718,-1.64064569702378,0.367056211029422,12.95625,10.25,2.2376208473125,139.880916666667,0.538708819937667,0.805413179680454,-1.002240279088,-0.618580076796178,2015
"2015-02-05","nwis_11462500",0.613435246056247,-1.49944458602261,0.36751513746739,12.9145833333333,9.75,2.245289993375,54.0235,0.539426229241542,0.80883468584765,-1.00099077079009,-0.617249242759559,2015
"2015-02-06","nwis_11462500",1.31688770992724,-0.340089394819327,1.46770674368603,12.6864583333333,9.75,127.369472773156,62.4035416666667,2.37527210906324,4.8470920972601,0.383701144355012,0.865112003160861,2015
"2015-02-07","nwis_11462500",0.236092371926641,-1.01591166980368,1.66323426337087,12.6885416666667,9.75,123.906853325937,54.9985,2.68802802785438,4.81953010047048,0.508764058221808,0.988807849635701,2015
"2015-02-10","nwis_11462500",0.0345239078610124,-0.904177927086028,1.19995861361524,11.1802083333333,10.5,48.5781409628125,157.469125,1.89722685916202,3.88317365529986,0.182287067545241,0.640393272185477,2015
"2015-02-11","nwis_11462500",0.173696096312859,-2.97134308663177,1.00063790393218,11.1927083333333,10.5,30.24947180775,145.611458333333,1.56408356291106,3.40947872342358,0.000637700557950867,0.447300069667109,2015
"2015-02-12","nwis_11462500",0.454030273184612,-4.39904765679635,0.874305598668902,11.709375,10.5,21.2641822940625,150.63625,1.35503318076155,3.05702407483023,-0.134325309214168,0.303825941678747,2015
"2015-02-13","nwis_11462500",0.342481046356741,-3.97349818020839,0.795796198253226,12.2166666666667,10.5,16.651485904625,157.566416666667,1.22608343241033,2.81249945596551,-0.228412158264824,0.203824887735525,2015
"2015-02-14","nwis_11462500",0.303383592830016,-3.47446726894181,0.733268392554616,12.5947916666667,10.5,13.4649557156563,166.904833333333,1.12395533579833,2.60009043740975,-0.310243487832461,0.116854013847745,2015
"2015-02-15","nwis_11462500",0.321289048472845,-2.92022208384319,0.686617930700732,12.6447916666667,10.5,11.3503361725,165.887333333333,1.04810960720975,2.42924736221125,-0.375977283093116,0.0469881674622123,2015
"2015-02-16","nwis_11462500",0.327109112066012,-2.70685781890936,0.652371164030948,12.9,10.5,9.939213297,170.355625,0.99263837521036,2.29648787236531,-0.427141609042058,-0.00738885527211588,2015
"2015-02-17","nwis_11462500",0.359273257714676,-2.39965121424969,0.621786751125338,12.9770833333333,10.5,8.77586283275,170.76225,0.94325500615529,2.17200509303652,-0.475158088877286,-0.0584186128045549,2015
"2015-02-19","nwis_11462500",0.437534660942113,-1.84831276765976,0.588975044436456,13.328125,10.5,7.62696575915625,169.249666666667,0.890448153249353,2.03169009374712,-0.529371465605991,-0.116030400014373,2015
"2015-02-20","nwis_11462500",0.687457153561044,-1.95129835724258,0.592334415408956,13.1822916666667,10.5,7.73610360696875,178.925583333333,0.895838978572567,2.04589815089595,-0.523683912695425,-0.109994593571784,2015
"2015-02-21","nwis_11462500",0.656976584059059,-1.72748899841053,0.583747298455984,13.0229166666667,10.5,7.448510629625,176.648833333333,0.882042873566998,2.00801409691913,-0.5382870979224,-0.125514614670356,2015
"2015-02-22","nwis_11462500",0.775218522931018,-1.63528536658242,0.576022180529511,12.38125,10.5,7.196018743875,185.099416666667,0.869643582057966,1.97352792084796,-0.55160911116392,-0.139671827069004,2015
"2015-02-23","nwis_11462500",0.816447331117071,-1.45223185543999,0.567489810531805,11.459375,11.5,6.9228791571875,189.625833333333,0.855959824049911,1.93483174627668,-0.566532484797808,-0.155531838462986,2015
"2015-02-24","nwis_11462500",0.906964317979283,-1.54588239457172,0.5602930616995,11.1416666666667,11.5,6.6975242498125,189.908833333333,0.84442809241026,1.90173794315609,-0.579295307676041,-0.169095694482431,2015
"2015-02-25","nwis_11462500",1.10893345989852,-1.54742434500373,0.559015470993367,11.6979166666667,11.5,6.657998650875,187.052541666667,0.842381913661053,1.89581893652064,-0.581578130014369,-0.17152178840585,2015
"2015-02-26","nwis_11462500",1.29101985603036,-1.6673275356082,0.557655027436297,12.359375,11,6.6161133146875,183.893,0.84020345450725,1.88950808494586,-0.584014738184943,-0.174111208725612,2015
"2015-02-27","nwis_11462500",1.26308431397513,-1.46628253434783,0.556985735930846,12.6645833333333,10.75,6.59546561375,189.670959166667,0.839131641319791,1.88638238470065,-0.585215648124511,-0.175387682177106,2015
"2015-02-28","nwis_11462500",1.49931293782515,-1.82229786690592,0.554127371468427,12.009375,10.5,6.5081553355,156.479625,0.834556009085217,1.87305605746469,-0.590360706262775,-0.180855421193942,2015
"2015-03-01","nwis_11462500",1.51651235798385,-1.75389045455335,0.546466723101147,11.8833333333333,11.25,6.2774910193125,214.5565,0.822299886573279,1.83697038143329,-0.604281864159734,-0.195650124943666,2015
"2015-03-02","nwis_11462500",1.62871865432786,-1.87916402822255,0.541655118523609,12.0104166666667,10.75,6.13531685,205.108541666667,0.814607607076624,1.81406172312102,-0.613125792762398,-0.205048745391806,2015
"2015-03-03","nwis_11462500",1.6739581140297,-1.82037004507075,0.532541472747923,12.009375,11.25,5.87191117946875,214.5575,0.800050405311492,1.77018016508554,-0.630094501336597,-0.22308054665968,2015
"2015-03-04","nwis_11462500",1.70998160971787,-1.86251037131812,0.527891330680758,11.9916666666667,11.75,5.73976589346875,223.682041666667,0.79262768992436,1.74741842438977,-0.638864829562924,-0.232401663276661,2015
"2015-03-05","nwis_11462500",1.79283627326187,-1.91303229344423,0.523434157143336,12.1958333333333,11.75,5.614994786375,226.784041666667,0.785517217213384,1.72544065967261,-0.647344030902074,-0.241412902731787,2015
"2015-03-06","nwis_11462500",1.86513462019861,-2.00321488793926,0.516658772283795,12.43125,11.75,5.428575543625,232.598958333333,0.774715883554447,1.69167676870697,-0.660372637304406,-0.255258918708911,2015
"2015-03-07","nwis_11462500",1.98355048498231,-2.11611843730003,0.516151302310695,12.7885416666667,11.75,5.414417120125,232.530125,0.773906420149601,1.68906523294633,-0.661355334949251,-0.256304316901394,2015
"2015-03-08","nwis_11462500",2.06554474545859,-2.13217005284185,0.514758417503354,13.0291666666667,11.75,5.37636635696875,231.504541666667,0.771686497965487,1.68201274765654,-0.664057580603076,-0.259176902152807,2015
"2015-03-09","nwis_11462500",2.11540048330962,-2.16195190932358,0.514170127278425,13.315625,11.75,5.3607330976875,236.183375,0.770749920791859,1.6791007376869,-0.665201081368054,-0.2603913149835,2015
"2015-03-10","nwis_11462500",1.82851444880473,-2.13935192636785,0.515600751343088,12.978125,12,5.39937379515625,180.243166666667,0.773028967540211,1.68628298298595,-0.662422550697282,-0.257438756918056,2015
"2015-03-11","nwis_11462500",2.01040076741933,-2.26555270834947,0.514351003473171,13.06875,11.25,5.3654525721875,68.0517916666667,0.771037679146476,1.67998072894378,-0.664849360453038,-0.260018036124635,2015
"2015-03-12","nwis_11462500",2.26033948893968,-2.24337878146662,0.512943862654778,13.2541666666667,12,5.32799174334375,232.539541666667,0.768797312455045,1.67297438356417,-0.667588869322065,-0.262927917098235,2015
"2015-03-13","nwis_11462500",2.6267321091694,-2.47117132008182,0.516258149677727,13.9052083333333,12,5.41707182453125,222.296,0.774076097349353,1.68955541568538,-0.661148348530815,-0.25608509323638,2015
"2015-03-14","nwis_11462500",2.73483689598483,-2.55492388358256,0.514618373139893,14.2,11.5,5.3725317839375,95.5462916666667,0.771463280203862,1.68129926555937,-0.664329676041011,-0.259466203640375,2015
"2015-03-15","nwis_11462500",2.37999113729528,-2.26009007087157,0.512989387211335,13.86875,12,5.32858167765625,117.329,0.76886834518911,1.67308510101335,-0.667500121722564,-0.262835526748275,2015
"2015-03-16","nwis_11462500",2.57750025408142,-2.39837696609791,0.511111158524739,13.66875,12,5.2781422939375,174.126,0.765876921018204,1.66357419753915,-0.671168181075381,-0.266733799673489,2015
"2015-03-17","nwis_11462500",3.04945109252545,-2.64476689799242,0.508339632249197,13.5916666666667,12,5.204400504875,249.973541666667,0.761464369279806,1.64950451865644,-0.676605487375611,-0.272511897919152,2015
"2015-03-18","nwis_11462500",3.41924309048133,-2.85428130959953,0.505540544721665,13.4895833333333,12,5.13036374865625,251.296375,0.757008977459297,1.63517656283976,-0.682127036573513,-0.2783801663557,2015
"2015-03-20","nwis_11462500",3.47560797547662,-2.79376902380847,0.500601636817401,13.3697916666667,12,5.001463101375,211.7765,0.74915170867979,1.60973048990414,-0.69194463027866,-0.28881376767093,2015
"2015-03-21","nwis_11462500",4.10909896115491,-3.05547298980692,0.498121856175709,14.0416666666667,12,4.93745522846875,243.568708333333,0.745208363362057,1.59685006253423,-0.696910540773591,-0.294091417341222,2015
"2015-03-22","nwis_11462500",3.53880082367202,-3.00219536378559,0.503964157180906,13.8520833333333,11.75,5.08965828109375,199.138166666667,0.754502154380071,1.62721069296371,-0.685250130144233,-0.281697145403796,2015
"2015-03-23","nwis_11462500",3.87714618300828,-3.02500664355903,0.509184229958662,13.371875,11.75,5.229177746,183.360666666667,0.762814498948863,1.65425404697862,-0.674945383008909,-0.270740397899987,2015
"2015-03-24","nwis_11462500",4.38832772111152,-3.05520409989826,0.510285027643748,13.5677083333333,11.75,5.256314724375,114.497375,0.764561998529819,1.65943015845641,-0.672785831644924,-0.268452160066895,2015
"2015-03-25","nwis_11462500",4.60740908268085,-3.42597215996987,0.504143287599548,13.834375,12,5.09496768990625,260.845291666667,0.754788641773383,1.62825332512489,-0.684894750523827,-0.281317513595952,2015
"2015-03-26","nwis_11462500",4.74932236716244,-3.70616945465332,0.496121206294913,14.5729166666667,12,4.8864259104375,267.568583333333,0.74202842523212,1.58646113858982,-0.700935014580025,-0.298367727610358,2015
"2015-03-27","nwis_11462500",4.5914195785976,-3.69906629418198,0.495813528587973,14.640625,12,4.87846179721875,268.291958333333,0.741539100280771,1.5848299646894,-0.701555373371762,-0.29902738746497,2015
"2015-03-28","nwis_11462500",4.28578464319386,-3.47845399010294,0.490721104778519,14.3479166666667,12,4.7495611499375,281.367958333333,0.733447372708929,1.55805222429154,-0.711879327276785,-0.309999432154544,2015
"2015-03-29","nwis_11462500",4.0230553094685,-3.58520026366761,0.489732299514544,14.284375,12,4.7247839088125,274.739,0.731876812208973,1.55282182631524,-0.713896364690061,-0.312143068515068,2015
"2015-03-30","nwis_11462500",3.75205531664106,-3.29618036175232,0.492080286861827,14.3427083333333,12,4.7837773400625,233.321083333333,0.735606612643921,1.56523047293611,-0.70911339112449,-0.307059796836257,2015
"2015-03-31","nwis_11462500",3.25011892243897,-3.01432720254158,0.49232319373565,13.95625,12,4.79262635475,281.422208333333,0.735999187457784,1.56707856069183,-0.708619880316085,-0.306526264251446,2015
"2015-04-01","nwis_11462500",3.16404834454616,-3.01470101837293,0.514147483455694,12.9666666666667,12.25,5.360143163375,288.836708333333,0.77071390207184,1.6789906843109,-0.665245121891134,-0.260438048120524,2015
"2015-04-02","nwis_11462500",2.87375227459583,-2.9656303211772,0.514229782448495,12.9145833333333,12.25,5.362502900625,294.891791666667,0.770845323085844,1.67943082516308,-0.665085065857798,-0.260267544111106,2015
"2015-04-03","nwis_11462500",2.63103432546991,-2.76843188487029,0.512590803980542,12.9625,12.25,5.31855279434375,281.954333333333,0.768235097633354,1.67120123520798,-0.668277405165212,-0.263659475968529,2015
"2015-04-04","nwis_11462500",2.47826679413406,-2.70013259341193,0.519243467055294,12.7854166666667,12.25,5.4987777268125,251.326625,0.778834318545582,1.70452583605271,-0.655382397806664,-0.249956940525868,2015
"2015-04-05","nwis_11462500",1.95651912950685,-2.50592069677813,0.519275585349501,12.2104166666667,12.25,5.49966262828125,199.913208333333,0.778885527339205,1.70468675004453,-0.655320543776845,-0.249891192126017,2015
"2015-04-06","nwis_11462500",1.92759733393014,-2.2935268984893,0.516262214858153,11.9885416666667,12.25,5.4209063975625,234.335708333333,0.774091119774364,1.69026303349244,-0.66114047424462,-0.256065686514877,2015
"2015-04-07","nwis_11462500",0.757044283014156,-2.39939590839571,0.59077761465525,11.68125,12.5,7.70483708840625,184.067166666667,0.893377166933536,2.04184832492834,-0.526315618928923,-0.1127464278862,2015
"2015-04-08","nwis_11462500",1.73391753692884,-2.27165738831588,0.5331585635425,12.5979166666667,13.25,5.88960920884375,247.393625,0.801035763143598,1.77318964721851,-0.628936406483387,-0.221849684791127,2015
"2015-04-09","nwis_11462500",2.25547097202326,-2.78678542074176,0.528353602446509,13.1583333333333,13.25,5.7524494811875,295.028041666667,0.793364572662753,1.74962576082667,-0.637989517822687,-0.231472424454001,2015
"2015-04-10","nwis_11462500",2.28926096917323,-2.75348236481993,0.52205344328153,13.3697916666667,13.25,5.57635408890625,302.807583333333,0.783314596008229,1.71853517375664,-0.64998531457477,-0.244220880787625,2015
"2015-04-11","nwis_11462500",2.62378323556193,-3.05282150507979,0.524643139332121,13.63125,12.75,5.648031107875,263.3195,0.787444071441744,1.73130700794401,-0.645036982120305,-0.238962931195853,2015
"2015-04-12","nwis_11462500",2.59535432344773,-2.90251713961605,0.52193548216392,13.8927083333333,12.5,5.57281448303125,308.95725,0.78312587422457,1.71790021950493,-0.650211296125411,-0.244461837004166,2015
"2015-04-14","nwis_11462500",2.72096084400307,-2.78288180660644,0.519322846201683,13.2677083333333,12.5,5.50084249690625,305.91625,0.778960592760317,1.70490126176306,-0.655229534873348,-0.249794821348183,2015
"2015-04-15","nwis_11462500",2.79502677199334,-2.86761961807283,0.516589403594339,13.3479166666667,12.75,5.42651077353125,313.451,0.774604942066761,1.69129634425739,-0.660506910349701,-0.255402131768519,2015
"2015-04-16","nwis_11462500",2.99865670662394,-2.9673091423532,0.519250773069391,13.9364583333333,12.75,5.49966262828125,320.645916666667,0.778847529408363,1.70468675004453,-0.655368327407782,-0.249939978316546,2015
"2015-04-17","nwis_11462500",3.06147098648925,-3.05692175515179,0.525645808794026,14.096875,12.75,5.67605298771875,318.923958333333,0.789043518643154,1.73625609465217,-0.643127660369758,-0.236933802948651,2015
"2015-04-18","nwis_11462500",3.06101248789829,-3.09782237291087,0.52579207179653,14.3864583333333,12.75,5.68018252790625,316.500708333333,0.789276929784298,1.7369833674115,-0.642849445163425,-0.236638031398485,2015
"2015-04-19","nwis_11462500",3.01657843709951,-3.11091653044716,0.524938605090554,14.6270833333333,12.75,5.65629018825,316.8415,0.787915398596015,1.73276823354583,-0.644473965913501,-0.238364557075788,2015
"2015-04-20","nwis_11462500",2.96461709353168,-3.10027983012385,0.524114962719288,14.8208333333333,12.75,5.6332827500625,317.793375,0.786601558556669,1.72869235394176,-0.646044224222091,-0.240033437602372,2015
"2015-04-21","nwis_11462500",2.75763071474816,-2.97744289241511,0.519667193140951,14.740625,12.75,5.51087138021875,319.605125,0.779510817588074,1.70672275589145,-0.654566685493014,-0.249088712982043,2015
