"date","site_name","GPP","ER","depth","temp.water","day.length","discharge","shortwave","velocity"
2011-08-09,"nwis_11462500",1.41219812519704,-1.06116739581661,0.439871089271204,16.003125,13.75,3.57706670384375,328.265833333333,0.65294838560359
2011-08-10,"nwis_11462500",1.32285880939364,-0.975179046131397,0.435827948988819,16.2635416666667,13.5,3.49241113,326.450416666667,0.646571806315235
2011-08-11,"nwis_11462500",1.33540953875959,-0.908081698070286,0.437612873672677,16.065625,13.5,3.52987195884375,325.7835,0.649387135411396
2011-08-12,"nwis_11462500",1.24625563288285,-0.870897706485655,0.436497197862791,16.175,13.5,3.50686452065625,319.892541666667,0.647628614628973
2011-08-13,"nwis_11462500",1.37551596973831,-0.990084342400051,0.446436369383915,15.959375,13.25,3.7171761030625,321.550083333333,0.663310491318617
2011-08-14,"nwis_11462500",1.49645074189243,-1.10947252374455,0.455718929372141,15.5447916666667,13.25,3.920703440875,319.0705,0.677976946655463
2011-08-15,"nwis_11462500",1.55890751346322,-1.14856429369155,0.457865650108775,15.4010416666667,13.25,3.96878308734375,300.501916666667,0.681371617017935
2011-08-16,"nwis_11462500",1.52085970377165,-1.07509217936734,0.454122033197298,15.6708333333333,13.25,3.885307382125,317.590416666667,0.675452762973234
2011-08-17,"nwis_11462500",1.43532933811362,-1.04011753826721,0.45514196396539,15.7020833333333,13,3.90801985315625,317.655041666667,0.677065240788091
2011-08-18,"nwis_11462500",1.50208441465415,-1.11370243517744,0.45866775738912,15.5447916666667,13,3.986776083875,316.496791666667,0.682640089932872
2011-08-19,"nwis_11462500",1.53453436183653,-1.09597917123742,0.461794363662975,15.66875,13,4.057568201375,312.787333333333,0.687586402035477
2011-08-20,"nwis_11462500",1.60231352335327,-1.15365121407513,0.467653874232286,15.5614583333333,13,4.19236819178125,308.849125,0.69686200612889
2011-08-21,"nwis_11462500",1.68301399833123,-1.15053618574354,0.470338274832273,15.5541666666667,13,4.25490122890625,308.07575,0.701113510191371
2011-08-24,"nwis_11462500",1.63406358491213,-1.08492255404941,0.473492300827202,15.5010416666667,13,4.32923295228125,299.972458333333,0.706101641559756
2011-08-25,"nwis_11462500",1.54461968393867,-0.976435496078041,0.473129741776795,15.4229166666667,13,4.32067890475,301.208416666667,0.705536586494001
2011-08-26,"nwis_11462500",1.52525092627076,-1.02006175980502,0.472150418946411,15.390625,13,4.2976714665625,299.907625,0.70398503458368
2011-08-27,"nwis_11462500",1.61045158319804,-1.08727925144907,0.474199390068943,15.3135416666667,13,4.3460460801875,303.200333333333,0.707231871041817
